pose_loss:388.102661133 qua_loss:53.6873703003 regression_loss:11125.5761719
pose_loss:88.2294921875 qua_loss:0.419171631336 regression_loss:172.063812256
pose_loss:67.7643890381 qua_loss:0.401465594769 regression_loss:148.057510376
pose_loss:69.7831726074 qua_loss:0.462923824787 regression_loss:162.367935181
pose_loss:68.4904022217 qua_loss:0.45725184679 regression_loss:159.940765381
pose_loss:94.9115600586 qua_loss:0.487201333046 regression_loss:192.351837158
pose_loss:68.7022247314 qua_loss:0.408729553223 regression_loss:150.448135376
pose_loss:69.5031890869 qua_loss:0.420066893101 regression_loss:153.516571045
pose_loss:73.6480255127 qua_loss:0.408300429583 regression_loss:155.308105469
pose_loss:59.6647796631 qua_loss:0.43725296855 regression_loss:147.115371704
pose_loss:73.5288391113 qua_loss:0.489567190409 regression_loss:171.442276001
pose_loss:81.1884307861 qua_loss:0.370013684034 regression_loss:155.191162109
pose_loss:62.2581634521 qua_loss:0.41690158844 regression_loss:145.63848877
pose_loss:61.0438690186 qua_loss:0.455172121525 regression_loss:152.078292847
pose_loss:75.4732055664 qua_loss:0.365100085735 regression_loss:148.493225098
pose_loss:98.7698974609 qua_loss:0.433098524809 regression_loss:185.389602661
pose_loss:64.3478469849 qua_loss:0.484274357557 regression_loss:161.202728271
pose_loss:59.6410331726 qua_loss:0.480695277452 regression_loss:155.780090332
pose_loss:76.3690948486 qua_loss:0.39473760128 regression_loss:155.316619873
pose_loss:75.7310943604 qua_loss:0.49101626873 regression_loss:173.934356689
pose_loss:72.6362915039 qua_loss:0.457955777645 regression_loss:164.22744751
pose_loss:59.1221656799 qua_loss:0.433810859919 regression_loss:145.884338379
pose_loss:69.5665359497 qua_loss:0.420437008142 regression_loss:153.653930664
pose_loss:81.4747695923 qua_loss:0.485107719898 regression_loss:178.496307373
pose_loss:71.173210144 qua_loss:0.46383690834 regression_loss:163.940582275
pose_loss:61.75157547 qua_loss:0.493835151196 regression_loss:160.518600464
pose_loss:73.5599060059 qua_loss:0.434896707535 regression_loss:160.539245605
pose_loss:86.7300643921 qua_loss:0.416655600071 regression_loss:170.061187744
pose_loss:68.7694778442 qua_loss:0.363041818142 regression_loss:141.377838135
pose_loss:92.1265258789 qua_loss:0.482061505318 regression_loss:188.538818359
pose_loss:84.3659210205 qua_loss:0.44063693285 regression_loss:172.49331665
pose_loss:70.5670318604 qua_loss:0.455032497644 regression_loss:161.573532104
pose_loss:55.9736709595 qua_loss:0.462396204472 regression_loss:148.452911377
pose_loss:74.7918243408 qua_loss:0.473466128111 regression_loss:169.485046387
pose_loss:86.2547225952 qua_loss:0.435075223446 regression_loss:173.269775391
pose_loss:85.1489944458 qua_loss:0.535799503326 regression_loss:192.308898926
pose_loss:77.1570129395 qua_loss:0.414854079485 regression_loss:160.127838135
pose_loss:77.1843719482 qua_loss:0.451785266399 regression_loss:167.541427612
pose_loss:82.9463348389 qua_loss:0.457109332085 regression_loss:174.36819458
pose_loss:78.6367797852 qua_loss:0.480813711882 regression_loss:174.799530029
pose_loss:98.472366333 qua_loss:0.582276761532 regression_loss:214.927719116
pose_loss:70.0262908936 qua_loss:0.392873167992 regression_loss:148.600921631
pose_loss:62.4580955505 qua_loss:0.447471737862 regression_loss:151.952438354
pose_loss:67.0844573975 qua_loss:0.367874503136 regression_loss:140.659362793
pose_loss:74.0947113037 qua_loss:0.432205110788 regression_loss:160.535736084
pose_loss:74.3786849976 qua_loss:0.4034062922 regression_loss:155.059936523
pose_loss:74.2440490723 qua_loss:0.543864011765 regression_loss:183.016845703
pose_loss:84.8443756104 qua_loss:0.410037517548 regression_loss:166.851882935
pose_loss:75.5999984741 qua_loss:0.441361933947 regression_loss:163.872375488
pose_loss:78.0859222412 qua_loss:0.443958461285 regression_loss:166.877624512
pose_loss:75.4772491455 qua_loss:0.433847427368 regression_loss:162.246734619
pose_loss:82.0475082397 qua_loss:0.409913420677 regression_loss:164.030181885
pose_loss:75.8377227783 qua_loss:0.451597899199 regression_loss:166.157302856
pose_loss:66.4508666992 qua_loss:0.420228630304 regression_loss:150.496582031
pose_loss:70.1703338623 qua_loss:0.376900494099 regression_loss:145.550430298
pose_loss:72.8431091309 qua_loss:0.438210099936 regression_loss:160.485137939
pose_loss:78.1596298218 qua_loss:0.451397538185 regression_loss:168.439147949
pose_loss:65.4590301514 qua_loss:0.384412229061 regression_loss:142.34147644
pose_loss:53.4819984436 qua_loss:0.407973110676 regression_loss:135.07661438
pose_loss:78.5609588623 qua_loss:0.427571386099 regression_loss:164.07522583
pose_loss:62.5418930054 qua_loss:0.412349402905 regression_loss:145.011779785
pose_loss:80.3399505615 qua_loss:0.44147208333 regression_loss:168.634368896
pose_loss:76.2574310303 qua_loss:0.37672996521 regression_loss:151.603424072
pose_loss:79.265914917 qua_loss:0.383020460606 regression_loss:155.870010376
pose_loss:85.6837768555 qua_loss:0.407253414392 regression_loss:167.134460449
pose_loss:63.7668380737 qua_loss:0.437710374594 regression_loss:151.308914185
pose_loss:68.1254882812 qua_loss:0.412599623203 regression_loss:150.64541626
pose_loss:54.4812011719 qua_loss:0.37249225378 regression_loss:128.979644775
pose_loss:68.7758789062 qua_loss:0.430472135544 regression_loss:154.870300293
pose_loss:91.6453857422 qua_loss:0.363778114319 regression_loss:164.401000977
pose_loss:92.2427978516 qua_loss:0.461598902941 regression_loss:184.562576294
pose_loss:77.5274200439 qua_loss:0.389387577772 regression_loss:155.404937744
pose_loss:72.6061553955 qua_loss:0.449643433094 regression_loss:162.534851074
pose_loss:65.0984725952 qua_loss:0.376539826393 regression_loss:140.406433105
pose_loss:72.4467468262 qua_loss:0.405554801226 regression_loss:153.55770874
pose_loss:60.2213058472 qua_loss:0.371943801641 regression_loss:134.610076904
pose_loss:70.8573226929 qua_loss:0.432134389877 regression_loss:157.284210205
pose_loss:56.0053405762 qua_loss:0.393047839403 regression_loss:134.614898682
pose_loss:73.5765686035 qua_loss:0.456993103027 regression_loss:164.975189209
pose_loss:85.6643371582 qua_loss:0.423799693584 regression_loss:170.424285889
pose_loss:63.3407859802 qua_loss:0.416474550962 regression_loss:146.635696411
pose_loss:65.6728210449 qua_loss:0.470790505409 regression_loss:159.830932617
pose_loss:72.3225326538 qua_loss:0.432810693979 regression_loss:158.884674072
pose_loss:77.3226089478 qua_loss:0.502472043037 regression_loss:177.817016602
pose_loss:68.3381881714 qua_loss:0.438717752695 regression_loss:156.081741333
pose_loss:66.1696548462 qua_loss:0.435789138079 regression_loss:153.327484131
pose_loss:69.9654846191 qua_loss:0.384815365076 regression_loss:146.92855835
pose_loss:85.4341812134 qua_loss:0.407842457294 regression_loss:167.002670288
pose_loss:76.4421539307 qua_loss:0.471411436796 regression_loss:170.724441528
pose_loss:73.4865341187 qua_loss:0.430848091841 regression_loss:159.656158447
pose_loss:58.1773223877 qua_loss:0.416826844215 regression_loss:141.542694092
pose_loss:62.7005233765 qua_loss:0.376541912556 regression_loss:138.008911133
pose_loss:65.4641113281 qua_loss:0.440371990204 regression_loss:153.538513184
pose_loss:78.4656982422 qua_loss:0.409690082073 regression_loss:160.403717041
pose_loss:97.0620193481 qua_loss:0.410774737597 regression_loss:179.216964722
pose_loss:75.2714538574 qua_loss:0.424538433552 regression_loss:160.179138184
pose_loss:72.6984329224 qua_loss:0.449642270803 regression_loss:162.62689209
pose_loss:64.6369171143 qua_loss:0.478020310402 regression_loss:160.240982056
pose_loss:77.3152618408 qua_loss:0.438007563353 regression_loss:164.916778564
pose_loss:69.742729187 qua_loss:0.432697474957 regression_loss:156.282226562
pose_loss:81.1352233887 qua_loss:0.481242209673 regression_loss:177.383666992
pose_loss:81.1811904907 qua_loss:0.411043524742 regression_loss:163.389892578
pose_loss:71.0634307861 qua_loss:0.409067869186 regression_loss:152.87701416
pose_loss:75.7354812622 qua_loss:0.492073357105 regression_loss:174.150146484
pose_loss:72.8994369507 qua_loss:0.42774745822 regression_loss:158.448928833
pose_loss:72.8399658203 qua_loss:0.4373280406 regression_loss:160.30557251
pose_loss:81.6375350952 qua_loss:0.53559833765 regression_loss:188.757202148
pose_loss:75.3875427246 qua_loss:0.415531009436 regression_loss:158.493743896
pose_loss:77.6871795654 qua_loss:0.463615119457 regression_loss:170.410202026
pose_loss:75.3769683838 qua_loss:0.387769550085 regression_loss:152.930877686
pose_loss:87.4281005859 qua_loss:0.442012041807 regression_loss:175.830505371
pose_loss:81.7869262695 qua_loss:0.444007754326 regression_loss:170.588470459
pose_loss:72.1111450195 qua_loss:0.4198795259 regression_loss:156.087051392
pose_loss:65.4816589355 qua_loss:0.448887318373 regression_loss:155.259124756
pose_loss:76.317489624 qua_loss:0.456261634827 regression_loss:167.569824219
pose_loss:70.6756668091 qua_loss:0.462398767471 regression_loss:163.155426025
pose_loss:88.8404769897 qua_loss:0.420327782631 regression_loss:172.906036377
pose_loss:74.2451553345 qua_loss:0.457611948252 regression_loss:165.767547607
pose_loss:66.4412002563 qua_loss:0.438215225935 regression_loss:154.084243774
pose_loss:79.0754394531 qua_loss:0.422754317522 regression_loss:163.626312256
pose_loss:78.994644165 qua_loss:0.432493150234 regression_loss:165.493270874
pose_loss:72.5461883545 qua_loss:0.450907826424 regression_loss:162.727752686
pose_loss:66.0659866333 qua_loss:0.325642466545 regression_loss:131.194488525
pose_loss:73.6401062012 qua_loss:0.427486330271 regression_loss:159.137374878
pose_loss:65.7250061035 qua_loss:0.492416709661 regression_loss:164.208343506
pose_loss:67.7666549683 qua_loss:0.362306684256 regression_loss:140.227996826
pose_loss:72.3007278442 qua_loss:0.439595341682 regression_loss:160.219787598
pose_loss:66.122833252 qua_loss:0.387810587883 regression_loss:143.684951782
pose_loss:63.5034332275 qua_loss:0.424277067184 regression_loss:148.358856201
pose_loss:75.5320358276 qua_loss:0.469549357891 regression_loss:169.44190979
pose_loss:93.6850814819 qua_loss:0.470090448856 regression_loss:187.703170776
pose_loss:80.7485351562 qua_loss:0.415784269571 regression_loss:163.905395508
pose_loss:66.9164581299 qua_loss:0.36423817277 regression_loss:139.764099121
pose_loss:88.6732177734 qua_loss:0.386373758316 regression_loss:165.947967529
pose_loss:69.4571838379 qua_loss:0.35844913125 regression_loss:141.147003174
pose_loss:93.1499710083 qua_loss:0.46441090107 regression_loss:186.032150269
pose_loss:69.6239089966 qua_loss:0.394184291363 regression_loss:148.460769653
pose_loss:69.855682373 qua_loss:0.393402189016 regression_loss:148.536117554
pose_loss:102.662460327 qua_loss:0.437863707542 regression_loss:190.235198975
pose_loss:66.3153686523 qua_loss:0.386048108339 regression_loss:143.524993896
pose_loss:58.9719009399 qua_loss:0.344876021147 regression_loss:127.947105408
pose_loss:76.6614303589 qua_loss:0.363198667765 regression_loss:149.30116272
pose_loss:64.5629882812 qua_loss:0.364875823259 regression_loss:137.538146973
pose_loss:70.1750640869 qua_loss:0.397798985243 regression_loss:149.734863281
pose_loss:83.8061065674 qua_loss:0.411980509758 regression_loss:166.202209473
pose_loss:89.4515762329 qua_loss:0.425861209631 regression_loss:174.623809814
pose_loss:78.8263092041 qua_loss:0.461541235447 regression_loss:171.134552002
pose_loss:63.3477096558 qua_loss:0.390210747719 regression_loss:141.389862061
pose_loss:75.1356201172 qua_loss:0.390789687634 regression_loss:153.293548584
pose_loss:86.8249206543 qua_loss:0.448856472969 regression_loss:176.596221924
pose_loss:68.8707122803 qua_loss:0.441619336605 regression_loss:157.194580078
pose_loss:63.4488067627 qua_loss:0.44620269537 regression_loss:152.689346313
pose_loss:69.3251724243 qua_loss:0.484578132629 regression_loss:166.24079895
pose_loss:80.6417694092 qua_loss:0.405844926834 regression_loss:161.810760498
pose_loss:59.18957901 qua_loss:0.418161273003 regression_loss:142.821838379
pose_loss:80.1335067749 qua_loss:0.434769183397 regression_loss:167.087341309
pose_loss:67.0285873413 qua_loss:0.403362452984 regression_loss:147.701080322
pose_loss:79.8313980103 qua_loss:0.406776577234 regression_loss:161.186706543
pose_loss:69.0611801147 qua_loss:0.474192857742 regression_loss:163.899749756
pose_loss:73.8094863892 qua_loss:0.399319767952 regression_loss:153.673431396
pose_loss:69.9073791504 qua_loss:0.382965296507 regression_loss:146.500427246
pose_loss:56.6897735596 qua_loss:0.420196861029 regression_loss:140.729156494
pose_loss:68.2424468994 qua_loss:0.456156343222 regression_loss:159.473724365
pose_loss:68.4182128906 qua_loss:0.436105787754 regression_loss:155.639373779
pose_loss:59.8502616882 qua_loss:0.399671941996 regression_loss:139.78465271
pose_loss:67.8656311035 qua_loss:0.443408221006 regression_loss:156.547271729
pose_loss:60.1715164185 qua_loss:0.369353353977 regression_loss:134.042190552
pose_loss:58.8820800781 qua_loss:0.421812593937 regression_loss:143.244598389
pose_loss:78.0037841797 qua_loss:0.517659306526 regression_loss:181.535644531
pose_loss:72.6663208008 qua_loss:0.400817543268 regression_loss:152.829833984
pose_loss:70.1163253784 qua_loss:0.41731017828 regression_loss:153.578369141
pose_loss:67.3484649658 qua_loss:0.429850518703 regression_loss:153.318572998
pose_loss:82.7981567383 qua_loss:0.434889644384 regression_loss:169.776092529
pose_loss:92.603767395 qua_loss:0.372525453568 regression_loss:167.108856201
pose_loss:85.023651123 qua_loss:0.450180441141 regression_loss:175.059738159
pose_loss:70.2721099854 qua_loss:0.421680241823 regression_loss:154.608154297
pose_loss:56.9097518921 qua_loss:0.442156881094 regression_loss:145.341125488
pose_loss:92.9899215698 qua_loss:0.391622960567 regression_loss:171.31451416
pose_loss:75.4641342163 qua_loss:0.449149012566 regression_loss:165.293945312
pose_loss:66.7724456787 qua_loss:0.37209430337 regression_loss:141.191314697
pose_loss:73.2764053345 qua_loss:0.407767444849 regression_loss:154.82989502
pose_loss:73.7808609009 qua_loss:0.376827299595 regression_loss:149.146331787
pose_loss:64.8170547485 qua_loss:0.473229169846 regression_loss:159.462890625
pose_loss:66.9796981812 qua_loss:0.402381569147 regression_loss:147.456008911
pose_loss:74.5024871826 qua_loss:0.463661134243 regression_loss:167.234710693
pose_loss:63.9849395752 qua_loss:0.543370306492 regression_loss:172.658996582
pose_loss:74.2399215698 qua_loss:0.478731483221 regression_loss:169.986221313
pose_loss:76.5394592285 qua_loss:0.423207014799 regression_loss:161.180862427
pose_loss:76.1137695312 qua_loss:0.447099208832 regression_loss:165.533615112
pose_loss:73.5326156616 qua_loss:0.374396383762 regression_loss:148.411895752
pose_loss:100.679115295 qua_loss:0.479668796062 regression_loss:196.612884521
pose_loss:65.9532470703 qua_loss:0.404231220484 regression_loss:146.799499512
pose_loss:68.908416748 qua_loss:0.439386814833 regression_loss:156.78578186
pose_loss:78.3286895752 qua_loss:0.44616523385 regression_loss:167.561737061
pose_loss:82.3447418213 qua_loss:0.441460371017 regression_loss:170.636810303
pose_loss:82.8762741089 qua_loss:0.404960691929 regression_loss:163.868408203
pose_loss:80.1927871704 qua_loss:0.416486024857 regression_loss:163.489990234
pose_loss:64.2802581787 qua_loss:0.389353692532 regression_loss:142.151000977
pose_loss:84.3745117188 qua_loss:0.435709953308 regression_loss:171.51651001
pose_loss:59.089553833 qua_loss:0.448848545551 regression_loss:148.85925293
pose_loss:86.8494415283 qua_loss:0.468183219433 regression_loss:180.486083984
pose_loss:76.1784133911 qua_loss:0.417080044746 regression_loss:159.594421387
pose_loss:76.1191940308 qua_loss:0.401889503002 regression_loss:156.49710083
pose_loss:71.7394790649 qua_loss:0.443756729364 regression_loss:160.490814209
pose_loss:70.4518814087 qua_loss:0.420305401087 regression_loss:154.512969971
pose_loss:81.3448028564 qua_loss:0.388693451881 regression_loss:159.083496094
pose_loss:67.380027771 qua_loss:0.435004204512 regression_loss:154.380859375
pose_loss:83.304397583 qua_loss:0.359731733799 regression_loss:155.250747681
pose_loss:70.2033691406 qua_loss:0.441194057465 regression_loss:158.442184448
pose_loss:69.2190246582 qua_loss:0.378160864115 regression_loss:144.851196289
pose_loss:77.9203720093 qua_loss:0.385761082172 regression_loss:155.07258606
pose_loss:91.0278320312 qua_loss:0.473019719124 regression_loss:185.631774902
pose_loss:68.5735321045 qua_loss:0.445059686899 regression_loss:157.585479736
